Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
644f1fd8114700bddd21a85f,5b9b4cc406114100010660f0,APPROVED,2023-05-01T02:11:40.135000Z,2023-05-01T02:16:31.898000Z,2023-05-01T02:16:34.133000,2023-05-01T02:16:34.067860Z,292,C1GTSTWU,2083,English,30,Male,White,United States,United States,United States,English,No,Full-Time
644f1fddc024d078840e137e,643cf85aea39b8c40c95586c,APPROVED,2023-05-01T02:11:46.064000Z,2023-05-01T02:17:09.173000Z,2023-05-01T02:17:09.612000,2023-05-01T02:17:09.552639Z,324,C1GTSTWU,77,"English, Spanish",19,Male,Other,United States,United States,United States,Spanish,Yes,Unemployed (and job seeking)
644f1fe296e20be2b1acbeb2,62ccc441a118b06a27cd5cdc,APPROVED,2023-05-01T02:11:49.862000Z,2023-05-01T02:16:37.989000Z,2023-05-01T02:16:38.487000,2023-05-01T02:16:38.431246Z,289,C1GTSTWU,1855,"English, Russian",30,Male,White,Russian Federation,United States,United States,English,No,Full-Time
644f1fe3bd35746533a771bb,62713a003caa3feec5c6a0ba,APPROVED,2023-05-01T02:11:47.119000Z,2023-05-01T02:15:25.321000Z,2023-05-01T02:15:28.484000,2023-05-01T02:15:28.421628Z,219,C1GTSTWU,985,English,32,Male,White,United States,United States,United States,English,No,Other
644f1fe788372e47db0f2fd0,63eb13f36c0fe9ba20d45234,APPROVED,2023-05-01T02:11:55.013000Z,2023-05-01T02:20:41.875000Z,2023-05-01T02:20:42.350000,2023-05-01T02:20:42.294737Z,527,C1GTSTWU,403,English,58,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f1fe9bc2806ceb29a4341,640e0a78429da7fc32ee82d3,APPROVED,2023-05-01T02:17:49.731000Z,2023-05-01T02:33:28.458000Z,2023-05-01T02:33:28.907000,2023-05-01T02:33:28.839823Z,939,C1GTSTWU,227,English,58,Female,White,United States,United States,United States,English,No,Full-Time
644f1ff313a37047f092c57e,5ea3b1b9fc11ed33dde53561,APPROVED,2023-05-01T02:12:06.556000Z,2023-05-01T02:16:24.158000Z,2023-05-01T02:16:27.615000,2023-05-01T02:16:27.562835Z,258,C1GTSTWU,4479,English,37,Female,White,United States,United States,United States,English,No,Full-Time
644f1ff6bd35746533a771bc,644019592221ed818cde4a6b,APPROVED,2023-05-01T02:12:13.103000Z,2023-05-01T02:20:16.639000Z,2023-05-01T02:20:17.028000,2023-05-01T02:20:16.970386Z,484,C1GTSTWU,101,"English, Italian, Spanish",19,Male,White,United Kingdom,United States,United States,English,Yes,Other
644f1ff8c1583dcd0e21a820,5c919b521878b00001222d15,APPROVED,2023-05-01T02:12:12.001000Z,2023-05-01T02:18:33.087000Z,2023-05-01T02:18:38.589000,2023-05-01T02:18:33.512771Z,382,C1GTSTWU,818,English,23,Female,White,United States,United States,United States,English,No,Full-Time
644f1fffea3124be17e0b8e4,5e23f684292336689e8dd77a,APPROVED,2023-05-01T02:12:18.568000Z,2023-05-01T02:17:59.191000Z,2023-05-01T02:17:59.656000,2023-05-01T02:17:59.599105Z,341,C1GTSTWU,848,English,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
644f2008c0692ed64f77a4b5,5ff3dd153986cc9fd8a6ba4f,APPROVED,2023-05-01T02:12:26.560000Z,2023-05-01T02:17:53.479000Z,2023-05-01T02:17:53.925000,2023-05-01T02:17:53.846035Z,327,C1GTSTWU,2253,English,35,Male,White,United States,United States,United States,English,No,Full-Time
644f200b9815849d6f4957ff,5cb6527cdcd7180015d0a463,APPROVED,2023-05-01T02:12:34.132000Z,2023-05-01T02:18:31.384000Z,2023-05-01T02:18:31.791000,2023-05-01T02:18:31.739365Z,358,C1GTSTWU,1633,English,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f2010bd35746533a771c1,5f119c5ad521140253f60e86,APPROVED,2023-05-01T02:12:42.115000Z,2023-05-01T02:25:58.879000Z,2023-05-01T02:25:59.378000,2023-05-01T02:25:59.315130Z,797,C1GTSTWU,3572,English,81,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f201758577ae38d7898df,6400f087f7c99ab99abdf3c8,APPROVED,2023-05-01T02:12:44.413000Z,2023-05-01T02:20:45.515000Z,2023-05-01T02:20:45.974000,2023-05-01T02:20:45.915852Z,482,C1GTSTWU,195,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,Other
644f20239815849d6f495801,5dd2c9f2c925a82e5167ef8b,APPROVED,2023-05-01T02:13:01.621000Z,2023-05-01T02:18:01.872000Z,2023-05-01T02:18:02.360000,2023-05-01T02:18:02.300728Z,301,C1GTSTWU,4184,English,61,Male,White,United States,United States,United States,English,No,Full-Time
644f2023d286450fac0e13b8,59d1e366faf42e00012b6c1c,APPROVED,2023-05-01T02:12:54.806000Z,2023-05-01T02:24:45.611000Z,2023-05-01T02:24:46.313000,2023-05-01T02:24:46.258341Z,711,C1GTSTWU,4950,"English, Finnish",55,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f2026bdc90df7d1a8bc1f,5ee2e7bf21501a83d55642cd,APPROVED,2023-05-01T02:13:00.693000Z,2023-05-01T02:20:31.976000Z,2023-05-01T02:20:32.554000,2023-05-01T02:20:32.496934Z,452,C1GTSTWU,3156,English,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f202c44fe2302d2261910,64391a3e865bd6050254a6c2,APPROVED,2023-05-01T02:13:03.638000Z,2023-05-01T02:28:13.076000Z,2023-05-01T02:28:13.550000,2023-05-01T02:28:13.481548Z,910,C1GTSTWU,35,English,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f202d028cc250299a435d,5e69076e64d2fb1bc091241a,APPROVED,2023-05-01T02:13:12.598000Z,2023-05-01T02:31:28.275000Z,2023-05-01T02:31:28.695000,2023-05-01T02:31:28.642128Z,1096,C1GTSTWU,2449,English,47,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f204466391dbeb93c7c83,5d4c7ac3e8ec490018b0050d,APPROVED,2023-05-01T02:13:27.790000Z,2023-05-01T02:22:13.794000Z,2023-05-01T02:22:14.315000,2023-05-01T02:22:14.259681Z,527,C1GTSTWU,2607,English,64,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f2058bf30a2a1af738a40,602af54feff74b1eeac797e8,APPROVED,2023-05-01T02:13:46.692000Z,2023-05-01T02:19:31.735000Z,2023-05-01T02:19:32.286000,2023-05-01T02:19:32.221355Z,346,C1GTSTWU,1425,"English, Spanish",21,Male,White,United States,United States,United States,English,Yes,Part-Time
644f206014d64600d1d10048,641a9e9fa6c98ff5f99948d2,APPROVED,2023-05-01T02:13:55.788000Z,2023-05-01T02:26:08.460000Z,2023-05-01T02:26:08.964000,2023-05-01T02:26:08.885713Z,733,C1GTSTWU,235,English,34,Female,Black,United States,United States,United States,English,No,Full-Time
644f206313a37047f092c593,5fd9ad6dab00c64c8a45c9fc,APPROVED,2023-05-01T02:14:10.747000Z,2023-05-01T02:30:52.999000Z,2023-05-01T02:30:53.496000,2023-05-01T02:30:53.434003Z,1003,C1GTSTWU,2783,English,59,Female,White,Poland,United States,United States,Polish,Yes,Full-Time
644f206ac93517586cac53f7,63ea451d26e9af5be0b01d50,APPROVED,2023-05-01T02:14:05.610000Z,2023-05-01T02:18:46.548000Z,2023-05-01T02:18:47.026000,2023-05-01T02:18:46.964445Z,281,C1GTSTWU,587,English,29,Male,White,United States,United States,United States,English,No,Full-Time
644f206cdb9be963873c7c6a,6321d7404a95a42175d1243d,APPROVED,2023-05-01T02:14:06.502000Z,2023-05-01T02:17:50.688000Z,2023-05-01T02:17:51.199000,2023-05-01T02:17:51.134233Z,225,C1GTSTWU,396,English,23,Prefer not to say,Other,United States,United States,United States,English,No,Full-Time
644f206d8b96eb55ca5aa089,5e772247e977a228b7f62f86,APPROVED,2023-05-01T02:14:13.764000Z,2023-05-01T02:27:56.681000Z,2023-05-01T02:27:57.130000,2023-05-01T02:27:57.073677Z,823,C1GTSTWU,776,English,31,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
644f206e6f37da424bfa3354,641359eb0e2dc93999637e35,APPROVED,2023-05-01T02:15:53.838000Z,2023-05-01T02:43:20.917000Z,2023-05-01T02:43:21.351000,2023-05-01T02:43:21.288170Z,1648,C1GTSTWU,449,"Chinese, English",38,Female,Mixed,United States,United States,United States,English,No,Full-Time
644f20718b96eb55ca5aa08b,5ece0f3693c34518cb5cbef5,APPROVED,2023-05-01T02:14:14.902000Z,2023-05-01T02:28:35.244000Z,2023-05-01T02:28:35.674000,2023-05-01T02:28:35.618182Z,861,C1GTSTWU,1925,"English, Finnish",30,Female,White,Finland,United States,United States,Finnish,Yes,Other
644f207d1b30dc810b838860,5c1942e200849900010afdcd,APPROVED,2023-05-01T02:15:03.742000Z,2023-05-01T02:20:03.146000Z,2023-05-01T02:20:03.687000,2023-05-01T02:20:03.635022Z,300,C1GTSTWU,3632,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f2083b4a3bae534fa3389,564e93659b124900127eb55b,APPROVED,2023-05-01T02:14:30.457000Z,2023-05-01T02:29:21.452000Z,2023-05-01T02:29:21.919000,2023-05-01T02:29:21.855846Z,891,C1GTSTWU,2306,"English, Chinese",30,Male,Asian,China,United States,United States,English,No,Full-Time
644f208767b24c045e8f26d6,5e67cfd568561d07fcc7056f,APPROVED,2023-05-01T02:14:31.368000Z,2023-05-01T02:21:54.426000Z,2023-05-01T02:21:54.874000,2023-05-01T02:21:54.790296Z,444,C1GTSTWU,813,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f2087a3b9238fcbc62a2e,5cedb21e6bca0c0019bc5891,APPROVED,2023-05-01T02:14:31.071000Z,2023-05-01T02:29:49.456000Z,2023-05-01T02:29:49.966000,2023-05-01T02:29:49.905180Z,919,C1GTSTWU,557,English,57,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f2089a3b9238fcbc62a2f,60bd4bfc88b646e72d772977,APPROVED,2023-05-01T02:14:37.474000Z,2023-05-01T02:25:42.739000Z,2023-05-01T02:25:43.260000,2023-05-01T02:25:43.189039Z,666,C1GTSTWU,3483,English,33,Female,White,United States,United States,United States,English,No,Full-Time
644f208ce54203ecb3924059,5bc9f8b677740000016a08b5,APPROVED,2023-05-01T02:14:36.534000Z,2023-05-01T02:24:07.511000Z,2023-05-01T02:24:09.208000,2023-05-01T02:24:07.970634Z,571,C1GTSTWU,3504,English,47,Female,White,United States,United States,United States,English,Yes,Full-Time
644f209088ca209b2e116489,63bd8566ccfd7ec9c7d4644d,APPROVED,2023-05-01T02:14:43.936000Z,2023-05-01T02:20:22.232000Z,2023-05-01T02:20:22.628000,2023-05-01T02:20:22.570301Z,339,C1GTSTWU,851,English,31,Male,White,United States,United States,United States,English,No,Full-Time
644f2091c1583dcd0e21a832,58f18575d9fd500001b0d8a9,APPROVED,2023-05-01T02:14:45.142000Z,2023-05-01T02:20:30.075000Z,2023-05-01T02:20:30.450000,2023-05-01T02:20:30.396007Z,345,C1GTSTWU,304,English,33,Female,White,United States,United States,United States,English,No,Full-Time
644f209851d2701bd3fc2d72,6111756d734032fd73f87a18,APPROVED,2023-05-01T02:18:29.071000Z,2023-05-01T02:24:27.842000Z,2023-05-01T02:24:28.263000,2023-05-01T02:24:28.205141Z,359,C1GTSTWU,232,English,22,Female,White,United States,United States,United States,English,Yes,Other
644f20a25297748fe411646d,643c54a621bc0a29bc672cfb,APPROVED,2023-05-01T02:15:03.084000Z,2023-05-01T02:30:27.395000Z,2023-05-01T02:30:27.790000,2023-05-01T02:30:27.727324Z,925,C1GTSTWU,50,English,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f20ac752b1a56280f2fc8,628d62e2c99c773b217f1321,APPROVED,2023-05-01T02:15:17.144000Z,2023-05-01T02:19:17.827000Z,2023-05-01T02:19:18.366000,2023-05-01T02:19:18.308263Z,241,C1GTSTWU,934,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
644f20b258497c7a418ffd6d,6312ada1ce715ee3916c3748,APPROVED,2023-05-01T02:15:21.660000Z,2023-05-01T02:24:32.801000Z,2023-05-01T02:24:33.245000,2023-05-01T02:24:33.185245Z,552,C1GTSTWU,398,English,29,Male,White,United States,United States,United States,English,No,Other
644f20bf52c662ca52bff407,63e548215b42b3f3aa069dc2,APPROVED,2023-05-01T02:15:36.277000Z,2023-05-01T02:26:26.909000Z,2023-05-01T02:26:27.365000,2023-05-01T02:26:27.301887Z,651,C1GTSTWU,289,English,36,Male,Black,United States,United States,United States,English,No,Full-Time
644f20c56f2ddad463583bc2,610b8dac2a55ea03df46b2c0,APPROVED,2023-05-01T02:15:35.394000Z,2023-05-01T02:22:58.683000Z,2023-05-01T02:22:59.120000,2023-05-01T02:22:59.066422Z,444,C1GTSTWU,162,English,19,Female,Asian,United Arab Emirates,United States,United States,Tagalog-Filipino,Yes,DATA_EXPIRED
644f20ccbf30a2a1af738a57,5d069f2f041328001a7815be,APPROVED,2023-05-01T02:15:51.206000Z,2023-05-01T02:23:36.422000Z,2023-05-01T02:23:36.852000,2023-05-01T02:23:36.788578Z,466,C1GTSTWU,4454,English,80,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f20ccc024d078840e13a2,5f865e9ac5be471b63865294,APPROVED,2023-05-01T02:15:52.920000Z,2023-05-01T02:25:57.744000Z,2023-05-01T02:25:58.193000,2023-05-01T02:25:58.136559Z,605,C1GTSTWU,2141,English,35,Female,White,United States,United States,United States,English,Yes,Full-Time
644f20d4db9be963873c7c79,64487cfd71449fe43eb6cbcd,APPROVED,2023-05-01T02:15:54.184000Z,2023-05-01T02:25:10.589000Z,2023-05-01T02:25:11.005000,2023-05-01T02:25:10.949415Z,557,C1GTSTWU,62,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f20dc8f07297fbf77a4aa,5f3f0372261ed81e799d723c,APPROVED,2023-05-01T02:15:58.065000Z,2023-05-01T02:26:13.961000Z,2023-05-01T02:26:14.762000,2023-05-01T02:26:14.692557Z,616,C1GTSTWU,947,"English, Spanish",27,Male,Other,United States,United States,United States,Spanish,Yes,Unemployed (and job seeking)
644f20ec7d1fd73b95261933,5f13ebaaafab18414ea586fd,APPROVED,2023-05-01T02:16:14.682000Z,2023-05-01T02:23:58.036000Z,2023-05-01T02:23:58.496000,2023-05-01T02:23:58.442101Z,464,C1GTSTWU,484,English,28,Male,Mixed,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f20f796e20be2b1acbef0,63d1a9e2d0149d86842dfaec,APPROVED,2023-05-01T02:16:27.864000Z,2023-05-01T02:22:09.047000Z,2023-05-01T02:22:09.559000,2023-05-01T02:22:09.496606Z,342,C1GTSTWU,551,English,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f20faf3a68bd384fc2d25,63cc90d2bed7edb18c3fd155,APPROVED,2023-05-01T02:16:29.187000Z,2023-05-01T02:28:19.318000Z,2023-05-01T02:28:19.979000,2023-05-01T02:28:19.900582Z,711,C1GTSTWU,654,English,59,Female,White,United States,United States,United States,English,No,Other
644f21028b96eb55ca5aa0ac,5e39d872793a082024d9cf18,APPROVED,2023-05-01T02:16:38.402000Z,2023-05-01T02:26:49.042000Z,2023-05-01T02:26:49.478000,2023-05-01T02:26:49.419563Z,611,C1GTSTWU,3982,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
644f21078b96eb55ca5aa0ae,5f872af9e3e4870ef4d67cc3,APPROVED,2023-05-01T02:17:39.320000Z,2023-05-01T02:29:26.782000Z,2023-05-01T02:29:28.998000,2023-05-01T02:29:27.408853Z,708,C1GTSTWU,1469,English,54,Male,Black,United States,United States,United States,English,No,Full-Time
644f21097bb9a0bc4f9a432a,6443227b2a451d1c03771012,APPROVED,2023-05-01T02:16:43.932000Z,2023-05-01T02:26:35.237000Z,2023-05-01T02:26:35.727000,2023-05-01T02:26:35.674397Z,592,C1GTSTWU,102,English,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f210c50195a8fd014a6a5,60f7818f24735a8f072aec3a,APPROVED,2023-05-01T02:16:49.929000Z,2023-05-01T02:22:56.772000Z,2023-05-01T02:22:58.804000,2023-05-01T02:22:57.147441Z,367,C1GTSTWU,1117,English,44,Female,White,United States,United States,United States,English,No,Full-Time
644f21116a5c16aee9a7717e,63d83a19b8acced30d2e0d32,APPROVED,2023-05-01T02:16:52.196000Z,2023-05-01T02:22:00.438000Z,2023-05-01T02:22:00.846000,2023-05-01T02:22:00.786624Z,309,C1GTSTWU,577,English,34,Male,White,United States,United States,United States,English,No,Full-Time
644f211c02c90eb3a6ac53be,63034df51d918e1e3b97e5ce,APPROVED,2023-05-01T02:26:35.925000Z,2023-05-01T02:40:04.665000Z,2023-05-01T02:40:05.826000,2023-05-01T02:40:05.749580Z,809,C1GTSTWU,275,English,21,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f2129bf30a2a1af738a63,62ad13f1e8e7a67ce2791cac,APPROVED,2023-05-01T02:17:17.854000Z,2023-05-01T02:41:30.274000Z,2023-05-01T02:41:33.036000,2023-05-01T02:41:30.717020Z,1453,C1GTSTWU,249,English,20,Female,White,United States,United States,United States,English,No,Part-Time
644f212cb4a3bae534fa33a4,626aa30c05328c5519b86746,APPROVED,2023-05-01T02:17:21.667000Z,2023-05-01T02:32:56.693000Z,2023-05-01T02:32:57.139000,2023-05-01T02:32:57.072904Z,936,C1GTSTWU,536,English,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f212e8b96eb55ca5aa0b3,63b3208b1734328e43b42532,APPROVED,2023-05-01T02:17:34.712000Z,2023-05-01T02:23:32.493000Z,2023-05-01T02:23:32.932000,2023-05-01T02:23:32.873103Z,358,C1GTSTWU,859,English,56,Female,White,United States,United States,United States,English,No,Full-Time
644f2136baff1eaeb6892e3c,612bb0204ad8e7e8bed041eb,APPROVED,2023-05-01T02:17:30.781000Z,2023-05-01T02:26:54.936000Z,2023-05-01T02:26:58.287000,2023-05-01T02:26:55.574254Z,565,C1GTSTWU,3244,English,38,Male,White,United States,United States,United States,English,No,Full-Time
644f213767b24c045e8f26f0,60f20b2fe513c31967922ad5,APPROVED,2023-05-01T02:17:29.740000Z,2023-05-01T02:24:36.922000Z,2023-05-01T02:24:37.393000,2023-05-01T02:24:37.341676Z,428,C1GTSTWU,1893,English,33,Female,White,United States,United States,United States,English,No,Full-Time
644f213bb208edf25d0e1373,6109913645a77201ccf1cfb7,APPROVED,2023-05-01T02:19:33.948000Z,2023-05-01T02:21:55.960000Z,2023-05-01T02:21:56.448000,2023-05-01T02:21:56.393825Z,143,C1GTSTWU,1087,English,25,Female,Asian,United States,United States,United States,Chinese,No,Full-Time
644f21417a3eeab31a6c7322,6431a039ddca4f4c86f68b05,APPROVED,2023-05-01T02:17:49.521000Z,2023-05-01T02:26:51.582000Z,2023-05-01T02:26:52.050000Z,2023-05-01T02:26:52.537862Z,543,C1GTSTWU,131,English,53,Male,White,United Kingdom,United States,United States,English,No,DATA_EXPIRED
644f214840f7e119f1a771ca,63e711bb284d2bc894a057a6,APPROVED,2023-05-01T02:20:17.452000Z,2023-05-01T02:41:10.856000Z,2023-05-01T02:41:16.307000,2023-05-01T02:41:11.238963Z,1254,C1GTSTWU,676,English,42,Male,White,United States,United States,United States,English,No,Full-Time
644f2149901d874ad792c5cc,6400e07f37c248e81cbc9d41,APPROVED,2023-05-01T02:17:49.429000Z,2023-05-01T02:24:43.660000Z,2023-05-01T02:24:44.115000,2023-05-01T02:24:44.052755Z,415,C1GTSTWU,487,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f214ac15c5a38f4924047,6275757da6d861932cb9beb4,APPROVED,2023-05-01T02:17:46.802000Z,2023-05-01T02:36:06.161000Z,2023-05-01T02:36:06.673000,2023-05-01T02:36:06.596999Z,1100,C1GTSTWU,2651,English,46,Male,White,United States,United States,United States,English,No,Part-Time
644f214c6632109f273d7188,639a377ae81184e896e1daaf,APPROVED,2023-05-01T02:17:53.746000Z,2023-05-01T02:28:53.265000Z,2023-05-01T02:28:53.741000Z,2023-05-01T02:28:53.868346Z,660,C1GTSTWU,510,"Esperanto, English",50,Female,Black,United States,United States,United States,English,No,Full-Time
644f21559cf16e7c9aa8bc2b,5e14d563c4e155ae93907ae1,APPROVED,2023-05-01T02:17:57.879000Z,2023-05-01T02:31:27.722000Z,2023-05-01T02:31:28.193000,2023-05-01T02:31:28.137726Z,810,C1GTSTWU,4717,English,48,Male,White,United States,United States,United States,Greek,No,Part-Time
644f216367b24c045e8f26f4,5d1511f1e814b800016108a6,APPROVED,2023-05-01T02:18:24.737000Z,2023-05-01T02:26:28.717000Z,2023-05-01T02:26:29.167000,2023-05-01T02:26:29.111992Z,484,C1GTSTWU,4827,English,67,Male,White,United States,United States,United States,English,No,Full-Time
644f216513a37047f092c5b8,628ecaf78869ed2022d7690f,APPROVED,2023-05-01T02:18:17.664000Z,2023-05-01T02:39:50.790000Z,2023-05-01T02:39:51.248000,2023-05-01T02:39:51.183720Z,1294,C1GTSTWU,382,English,55,Female,White,United States,United States,United States,English,No,Full-Time
644f216602c90eb3a6ac53d2,63ed45bfc7e379e069b9db52,APPROVED,2023-05-01T02:18:31.117000Z,2023-05-01T02:25:25.742000Z,2023-05-01T02:25:26.205000,2023-05-01T02:25:26.150047Z,415,C1GTSTWU,319,English,63,Female,White,United States,United States,United States,English,No,Part-Time
644f21666f2ddad463583bde,6093c341c4c80556c807a38d,APPROVED,2023-05-01T02:18:19.037000Z,2023-05-01T02:44:04.276000Z,2023-05-01T02:44:04.694000,2023-05-01T02:44:04.633887Z,1546,C1GTSTWU,1045,"Greek, English",22,Male,White,United States,United States,United States,Greek,Yes,Part-Time
644f2169a1173f77fe116442,6108ac21952e40cfe7c41d39,APPROVED,2023-05-01T02:18:21.193000Z,2023-05-01T02:25:26.270000Z,2023-05-01T02:25:26.796000,2023-05-01T02:25:26.737890Z,426,C1GTSTWU,353,English,34,Female,White,United States,United States,United States,English,No,Other
644f216e7a3eeab31a6c7325,5de5dba9ff87c15699804260,APPROVED,2023-05-01T02:18:25.745000Z,2023-05-01T02:30:43.876000Z,2023-05-01T02:30:44.362000,2023-05-01T02:30:44.294816Z,739,C1GTSTWU,4844,English,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f2176c15c5a38f4924054,6041ab87b29d93115fdaa957,APPROVED,2023-05-01T02:18:34.466000Z,2023-05-01T02:25:51.709000Z,2023-05-01T02:25:52.153000,2023-05-01T02:25:52.095515Z,438,C1GTSTWU,199,"English, Spanish",31,Female,Other,United States,United States,United States,Spanish,Yes,Unemployed (and job seeking)
644f217af3b23cc980583b81,610898813e48dc2864965122,APPROVED,2023-05-01T02:18:34.663000Z,2023-05-01T02:29:25.012000Z,2023-05-01T02:29:26.437000,2023-05-01T02:29:26.384550Z,651,C1GTSTWU,2462,English,27,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
644f2190dc69b119d8bff407,6283f8c5dc230fe36cecf6aa,APPROVED,2023-05-01T02:18:56.636000Z,2023-05-01T02:30:55.051000Z,2023-05-01T02:30:55.525000,2023-05-01T02:30:55.462251Z,719,C1GTSTWU,519,English,28,Male,White,United States,United States,United States,English,Yes,Part-Time
644f2194b2035e55a9c62a42,62a28954e732ccd0833d2f1d,APPROVED,2023-05-01T02:19:09.264000Z,2023-05-01T02:32:33.599000Z,2023-05-01T02:32:34,2023-05-01T02:32:33.936760Z,805,C1GTSTWU,252,English,75,Female,White,United States,United States,United States,English,No,Part-Time
644f21956f37da424bfa3380,6328817c90a7f703ded34c91,APPROVED,2023-05-01T02:19:01.656000Z,2023-05-01T02:23:35.375000Z,2023-05-01T02:23:35.884000,2023-05-01T02:23:35.827806Z,274,C1GTSTWU,1334,English,29,Prefer not to say,White,United States,United States,United States,English,No,Full-Time
644f219a3f85ed65ed116426,6154973c69da7c97996a19f6,APPROVED,2023-05-01T02:21:28.263000Z,2023-05-01T02:27:32.844000Z,2023-05-01T02:27:33.414000,2023-05-01T02:27:33.348998Z,365,C1GTSTWU,2961,"English, Japanese",24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f219cbffed554ef4957e7,5fdbdc853ce8060db67cf718,APPROVED,2023-05-01T02:19:12.775000Z,2023-05-01T02:29:41.017000Z,2023-05-01T02:29:41.526000,2023-05-01T02:29:41.465656Z,629,C1GTSTWU,1359,English,50,Female,White,United States,United States,United States,English,No,Part-Time
644f219dc4ba11380d924028,5c3388fa01439b0001a0adfe,APPROVED,2023-05-01T02:19:13.172000Z,2023-05-01T02:28:46.556000Z,2023-05-01T02:28:47.017000,2023-05-01T02:28:46.961990Z,574,C1GTSTWU,3431,English,39,Female,White,United States,United States,United States,English,No,Full-Time
644f21a0b208edf25d0e1385,63928a247ca3810498cb5c46,APPROVED,2023-05-01T02:19:18.555000Z,2023-05-01T02:31:28.917000Z,2023-05-01T02:31:29.388000,2023-05-01T02:31:29.322775Z,731,C1GTSTWU,598,English,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f21bce24b03dda60f2f91,63f78bee27421366beb7b211,APPROVED,2023-05-01T02:19:45.130000Z,2023-05-01T02:29:30.275000Z,2023-05-01T02:29:35.702000,2023-05-01T02:29:30.628427Z,586,C1GTSTWU,424,English,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
644f21be29932bf9c28ffd40,59c3289b8e6ea10001f7b926,APPROVED,2023-05-01T02:19:45.936000Z,2023-05-01T02:33:33.993000Z,2023-05-01T02:33:34.457000,2023-05-01T02:33:34.401435Z,829,C1GTSTWU,2191,"English, Tagalog-Filipino",36,Female,Asian,Philippines,United States,United States,English,Yes,Full-Time
644f21c42c5994814614a692,6137ea1ff3b925dee8fef320,APPROVED,2023-05-01T02:19:53.212000Z,2023-05-01T02:27:18.307000Z,2023-05-01T02:27:18.767000,2023-05-01T02:27:18.701542Z,446,C1GTSTWU,259,English,31,Female,White,United States,United States,United States,English,No,Full-Time
644f21c71f1ba4ba7a3c7c60,5dc9f3a0e2633171257d503e,APPROVED,2023-05-01T02:20:02.175000Z,2023-05-01T02:42:36.312000Z,2023-05-01T02:42:36.901000,2023-05-01T02:42:36.911672Z,1355,C1GTSTWU,2637,English,70,Female,Black,United States,United States,United States,English,No,Part-Time
644f21d05cf510458d495827,5cc22481f6ef910019e5120f,APPROVED,2023-05-01T02:20:09.372000Z,2023-05-01T02:29:48.484000Z,2023-05-01T02:29:49.252000,2023-05-01T02:29:49.199899Z,580,C1GTSTWU,2488,English,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
